10.jpg;[[0.00177001953125, 0.0, 0.0, 0.0, 0.533203125, 0.4622802734375, 0.0, 0.00274658203125], [0.0032958984375, 0.0, 0.0, 0.0, 0.4666748046875, 0.52325439453125, 0.0, 0.00677490234375], [0.01141357421875, 0.0, 0.0, 0.0, 0.17071533203125, 0.79156494140625, 0.0, 0.02630615234375], [0.0230712890625, 0.00537109375, 0.00482177734375, 0.0462646484375, 0.2064208984375, 0.6922607421875, 6.103515625e-05, 0.021728515625], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]];[[0.01348876953125, 0.54034423828125, 0.4461669921875], [0.0032958984375, 0.43072509765625, 0.56597900390625], [0.01519775390625, 0.7698974609375, 0.21490478515625], [0.05902099609375, 0.80450439453125, 0.136474609375], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]];[[0.02362060546875, 0.6417236328125, 0.33465576171875], [0.02978515625, 0.88006591796875, 0.09014892578125], [0.11688232421875, 0.70928955078125, 0.173828125], [0.319580078125, 0.6473388671875, 0.0330810546875], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]
20.jpg;[[0.1512451171875, 0.09503173828125, 0.4376220703125, 0.11944580078125, 0.01611328125, 0.0958251953125, 0.000244140625, 0.08447265625], [0.03436279296875, 0.00103759765625, 6.103515625e-05, 0.00506591796875, 0.09613037109375, 0.85675048828125, 0.0006103515625, 0.0059814453125], [0.08721923828125, 0.07562255859375, 0.037109375, 0.05499267578125, 0.0821533203125, 0.65106201171875, 0.00616455078125, 0.00567626953125], [0.0325927734375, 0.0145263671875, 0.04718017578125, 0.093994140625, 0.0792236328125, 0.72442626953125, 0.001953125, 0.006103515625], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]];[[0.78753662109375, 0.2100830078125, 0.00238037109375], [0.596435546875, 0.40264892578125, 0.00091552734375], [0.970947265625, 0.02880859375, 0.000244140625], [0.67962646484375, 0.31610107421875, 0.0042724609375], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]];[[0.33349609375, 0.3179931640625, 0.3485107421875], [0.08941650390625, 0.75543212890625, 0.1551513671875], [0.00567626953125, 0.62689208984375, 0.367431640625], [0.0633544921875, 0.585693359375, 0.3509521484375], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]
21.jpg;[[0.05615234375, 0.0, 0.0, 0.00408935546875, 0.003173828125, 0.93560791015625, 0.0009765625, 0.0], [0.002685546875, 0.0, 0.0, 6.103515625e-05, 0.000732421875, 0.99615478515625, 0.0003662109375, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]];[[0.05462646484375, 0.483642578125, 0.46173095703125], [0.00250244140625, 0.5220947265625, 0.47540283203125], [0.0, 0.614990234375, 0.385009765625], [0.0, 0.87420654296875, 0.12579345703125], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]];[[0.73785400390625, 0.26214599609375, 0.0], [0.620361328125, 0.294189453125, 0.08544921875], [0.571044921875, 0.095458984375, 0.33349609375], [0.3203125, 0.393798828125, 0.285888671875], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]
22.jpg;[[0.02410888671875, 0.0013427734375, 0.0006103515625, 0.04034423828125, 0.72528076171875, 0.20245361328125, 0.00201416015625, 0.00384521484375], [0.09210205078125, 0.00921630859375, 0.01702880859375, 0.13507080078125, 0.2259521484375, 0.5006103515625, 0.00799560546875, 0.01202392578125], [0.17169189453125, 0.01470947265625, 0.01080322265625, 0.11297607421875, 0.23602294921875, 0.444091796875, 0.0059814453125, 0.00372314453125], [0.279296875, 0.003173828125, 0.0006103515625, 0.02960205078125, 0.298583984375, 0.3780517578125, 0.0078125, 0.00286865234375], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]];[[0.0460205078125, 0.6387939453125, 0.315185546875], [0.12188720703125, 0.5443115234375, 0.33380126953125], [0.20465087890625, 0.41986083984375, 0.37548828125], [0.315673828125, 0.22210693359375, 0.46221923828125], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]];[[0.37451171875, 0.54058837890625, 0.08489990234375], [0.662841796875, 0.31170654296875, 0.02545166015625], [0.83343505859375, 0.1593017578125, 0.00726318359375], [0.8939208984375, 0.0958251953125, 0.01025390625], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]
23.jpg;[[0.03155517578125, 0.0, 0.0, 0.000244140625, 0.309814453125, 0.585205078125, 0.0, 0.07318115234375], [0.0501708984375, 0.00225830078125, 0.00054931640625, 0.01373291015625, 0.16693115234375, 0.74542236328125, 0.0008544921875, 0.02008056640625], [0.0177001953125, 0.0006103515625, 0.008056640625, 0.0721435546875, 0.20391845703125, 0.6654052734375, 0.0, 0.03216552734375], [0.0257568359375, 0.00042724609375, 0.000244140625, 0.15374755859375, 0.4945068359375, 0.31463623046875, 0.0, 0.01068115234375], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]];[[0.110595703125, 0.872314453125, 0.01708984375], [0.12481689453125, 0.82916259765625, 0.0460205078125], [0.174560546875, 0.78369140625, 0.041748046875], [0.2921142578125, 0.69580078125, 0.0120849609375], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]];[[0.27471923828125, 0.7239990234375, 0.00128173828125], [0.467041015625, 0.52020263671875, 0.01275634765625], [0.2415771484375, 0.70501708984375, 0.05340576171875], [0.07208251953125, 0.8848876953125, 0.04302978515625], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]
24.jpg;[[0.01385498046875, 0.00146484375, 0.00128173828125, 0.36737060546875, 0.612060546875, 0.00384521484375, 0.0, 0.0001220703125], [0.0084228515625, 0.0, 0.00030517578125, 0.12646484375, 0.85498046875, 0.00848388671875, 0.0, 0.0013427734375], [0.0072021484375, 6.103515625e-05, 0.0, 0.18231201171875, 0.8009033203125, 0.008544921875, 0.0, 0.0009765625], [0.0009765625, 0.0, 0.0, 0.01678466796875, 0.98126220703125, 0.00091552734375, 0.0, 6.103515625e-05], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]];[[0.08770751953125, 0.91217041015625, 0.0001220703125], [0.27777099609375, 0.72222900390625, 0.0], [0.093505859375, 0.90240478515625, 0.00408935546875], [0.02874755859375, 0.97125244140625, 0.0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]];[[0.498779296875, 0.5009765625, 0.000244140625], [0.13916015625, 0.86083984375, 0.0], [0.3104248046875, 0.689453125, 0.0001220703125], [0.0091552734375, 0.940673828125, 0.0501708984375], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]
25.jpg;[[0.017578125, 0.0009765625, 0.001953125, 0.15936279296875, 0.69403076171875, 0.1195068359375, 0.0003662109375, 0.0062255859375], [0.0264892578125, 0.01806640625, 0.02001953125, 0.236083984375, 0.50396728515625, 0.1895751953125, 0.0, 0.00579833984375], [0.027099609375, 0.0091552734375, 0.0313720703125, 0.3055419921875, 0.5272216796875, 0.0919189453125, 0.0, 0.0076904296875], [0.02789306640625, 0.012451171875, 0.00665283203125, 0.14361572265625, 0.6868896484375, 0.12030029296875, 0.0, 0.002197265625], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]];[[0.12786865234375, 0.8719482421875, 0.00018310546875], [0.4698486328125, 0.52056884765625, 0.00958251953125], [0.8526611328125, 0.147216796875, 0.0001220703125], [0.90032958984375, 0.09967041015625, 0.0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]];[[0.21295166015625, 0.7779541015625, 0.00909423828125], [0.2271728515625, 0.65350341796875, 0.11932373046875], [0.34619140625, 0.62548828125, 0.0283203125], [0.44482421875, 0.49212646484375, 0.06304931640625], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]
26.jpg;[[0.02197265625, 0.0, 0.0, 0.0, 0.6982421875, 0.2763671875, 0.0, 0.00341796875], [0.0682373046875, 0.04766845703125, 0.0009765625, 6.103515625e-05, 0.41400146484375, 0.4603271484375, 0.00103759765625, 0.0076904296875], [0.4747314453125, 0.24462890625, 0.0029296875, 0.0096435546875, 0.12896728515625, 0.127197265625, 0.00030517578125, 0.0115966796875], [0.32122802734375, 0.06640625, 0.0010986328125, 0.0198974609375, 0.00927734375, 0.56646728515625, 0.000732421875, 0.014892578125], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]];[[0.05364990234375, 0.904541015625, 0.04180908203125], [0.18994140625, 0.8074951171875, 0.0025634765625], [0.88427734375, 0.11572265625, 0.0], [0.8111572265625, 0.1888427734375, 0.0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]];[[0.17181396484375, 0.82818603515625, 0.0], [0.0517578125, 0.9415283203125, 0.0067138671875], [0.106201171875, 0.87744140625, 0.016357421875], [0.16925048828125, 0.83074951171875, 0.0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]
27.jpg;[[0.034423828125, 0.07904052734375, 0.02197265625, 0.00860595703125, 0.0126953125, 0.8126220703125, 0.018310546875, 0.0123291015625], [0.03424072265625, 0.01715087890625, 0.00299072265625, 0.003662109375, 0.01116943359375, 0.92535400390625, 0.00213623046875, 0.0032958984375], [0.1441650390625, 0.2843017578125, 0.06005859375, 0.009765625, 0.00274658203125, 0.4622802734375, 0.013916015625, 0.02276611328125], [0.18743896484375, 0.399169921875, 0.029052734375, 0.009765625, 0.050048828125, 0.262451171875, 0.02435302734375, 0.0377197265625], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]];[[0.0650634765625, 0.83135986328125, 0.10357666015625], [0.084228515625, 0.892578125, 0.023193359375], [0.39007568359375, 0.580322265625, 0.02960205078125], [0.5645751953125, 0.4267578125, 0.0086669921875], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]];[[0.195068359375, 0.5946044921875, 0.2103271484375], [0.06982421875, 0.8856201171875, 0.0445556640625], [0.144775390625, 0.72698974609375, 0.12823486328125], [0.1463623046875, 0.675537109375, 0.1781005859375], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]
28.jpg;[[0.06976318359375, 0.06146240234375, 0.05279541015625, 0.06890869140625, 0.68109130859375, 0.0615234375, 0.0009765625, 0.00347900390625], [0.05731201171875, 0.3106689453125, 0.238037109375, 0.0601806640625, 0.01104736328125, 0.3046875, 0.0001220703125, 0.0179443359375], [0.109619140625, 0.40740966796875, 0.2340087890625, 0.0538330078125, 0.01580810546875, 0.17578125, 0.0, 0.0035400390625], [0.27642822265625, 0.35321044921875, 0.02978515625, 0.05084228515625, 0.010986328125, 0.2694091796875, 0.00128173828125, 0.008056640625], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]];[[0.72174072265625, 0.27825927734375, 0.0], [0.9815673828125, 0.0184326171875, 0.0], [0.9886474609375, 0.0113525390625, 0.0], [0.99212646484375, 0.00787353515625, 0.0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]];[[0.00018310546875, 0.99462890625, 0.00518798828125], [0.03167724609375, 0.6002197265625, 0.36810302734375], [0.07293701171875, 0.875, 0.05206298828125], [0.122314453125, 0.877685546875, 0.0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]
29.jpg;[[0.034912109375, 0.0003662109375, 0.00030517578125, 0.006591796875, 0.1024169921875, 0.850830078125, 0.00042724609375, 0.004150390625], [0.02069091796875, 0.0, 0.0, 0.00018310546875, 0.0697021484375, 0.900634765625, 0.0, 0.0087890625], [0.0, 0.0, 0.0, 0.0, 0.0003662109375, 0.9996337890625, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.00018310546875, 0.999755859375, 0.0, 6.103515625e-05], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0]];[[0.63214111328125, 0.3677978515625, 6.103515625e-05], [0.22027587890625, 0.77960205078125, 0.0001220703125], [0.2705078125, 0.7294921875, 0.0], [0.0836181640625, 0.9163818359375, 0.0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]];[[0.23590087890625, 0.72021484375, 0.04388427734375], [0.1107177734375, 0.46307373046875, 0.42620849609375], [0.0, 0.1805419921875, 0.8194580078125], [0.0, 0.3876953125, 0.6123046875], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0], [0, 0, 0]]
